"transaction","status","__dt"
"63861","complete","2021-03-01 00:00:00.000"
"42678","complete","2021-01-31 00:00:00.000"
"50781","complete","2021-02-08 00:00:00.000"
"50783","complete","2021-02-08 00:00:00.000"
"63844","complete","2021-03-01 00:00:00.000"
"63864","complete","2021-03-01 00:00:00.000"
"50711","complete","2021-02-08 00:00:00.000"
"63022","complete","2021-02-28 00:00:00.000"
"63603","complete","2021-03-01 00:00:00.000"
"63862","complete","2021-03-01 00:00:00.000"
"50833","complete","2021-02-08 00:00:00.000"
"63024","complete","2021-02-28 00:00:00.000"
"63793","complete","2021-03-01 00:00:00.000"
"43334","complete","2021-01-31 00:00:00.000"
"63863","complete","2021-03-01 00:00:00.000"
"63128","complete","2021-02-28 00:00:00.000"
"63193","complete","2021-02-28 00:00:00.000"
"47154","complete","2021-02-04 00:00:00.000"
"63191","complete","2021-02-28 00:00:00.000"
"63636","complete","2021-03-01 00:00:00.000"
"50858","complete","2021-02-08 00:00:00.000"
"63153","complete","2021-02-28 00:00:00.000"
"50803","complete","2021-02-08 00:00:00.000"
"63822","complete","2021-03-01 00:00:00.000"
"63599","complete","2021-03-01 00:00:00.000"
"63840","complete","2021-03-01 00:00:00.000"
"47113","complete","2021-02-04 00:00:00.000"
"63033","complete","2021-02-28 00:00:00.000"
"43305","complete","2021-01-31 00:00:00.000"
"44079","complete","2021-01-31 00:00:00.000"
"43058","complete","2021-01-31 00:00:00.000"
"63044","complete","2021-02-28 00:00:00.000"
"50789","complete","2021-02-08 00:00:00.000"
"47238","complete","2021-02-04 00:00:00.000"
"63140","complete","2021-02-28 00:00:00.000"
"43418","complete","2021-01-31 00:00:00.000"
"50882","complete","2021-02-08 00:00:00.000"
"43448","complete","2021-01-31 00:00:00.000"
"43559","complete","2021-01-31 00:00:00.000"
"43563","complete","2021-01-31 00:00:00.000"
"58637","complete","2021-02-18 00:00:00.000"
"58634","complete","2021-02-18 00:00:00.000"
"43759","complete","2021-01-31 00:00:00.000"
"44146","complete","2021-01-31 00:00:00.000"
"63579","complete","2021-03-01 00:00:00.000"
"43755","complete","2021-01-31 00:00:00.000"
"43756","complete","2021-01-31 00:00:00.000"
"46812","complete","2021-02-04 00:00:00.000"
"44099","complete","2021-01-31 00:00:00.000"
"50798","complete","2021-02-08 00:00:00.000"
"46922","complete","2021-02-04 00:00:00.000"
"63860","complete","2021-03-01 00:00:00.000"
"63794","complete","2021-03-01 00:00:00.000"
"63196","complete","2021-02-28 00:00:00.000"
"47399","complete","2021-02-04 00:00:00.000"
"47400","complete","2021-02-04 00:00:00.000"
"43924","complete","2021-01-31 00:00:00.000"
"46986","complete","2021-02-04 00:00:00.000"
"63043","complete","2021-02-28 00:00:00.000"
"63590","complete","2021-03-01 00:00:00.000"
"63872","complete","2021-03-01 00:00:00.000"
"50705","complete","2021-02-08 00:00:00.000"
"47002","complete","2021-02-04 00:00:00.000"
"46927","complete","2021-02-04 00:00:00.000"
"50787","complete","2021-02-08 00:00:00.000"
"63183","complete","2021-02-28 00:00:00.000"
"50767","complete","2021-02-08 00:00:00.000"
"43301","complete","2021-01-31 00:00:00.000"
"63665","complete","2021-03-01 00:00:00.000"
"44148","complete","2021-01-31 00:00:00.000"
"50881","complete","2021-02-08 00:00:00.000"
"63604","complete","2021-03-01 00:00:00.000"
"43452","complete","2021-01-31 00:00:00.000"
"63817","complete","2021-03-01 00:00:00.000"
"63780","complete","2021-03-01 00:00:00.000"
"63155","complete","2021-02-28 00:00:00.000"
"63626","complete","2021-03-01 00:00:00.000"
"63830","complete","2021-03-01 00:00:00.000"
"42736","complete","2021-01-31 00:00:00.000"
"46932","complete","2021-02-04 00:00:00.000"
"50704","complete","2021-02-08 00:00:00.000"
"47363","complete","2021-02-04 00:00:00.000"
"50918","complete","2021-02-08 00:00:00.000"
"47020","complete","2021-02-04 00:00:00.000"
"47021","complete","2021-02-04 00:00:00.000"
"42699","complete","2021-01-31 00:00:00.000"
"47366","complete","2021-02-04 00:00:00.000"
"63838","complete","2021-03-01 00:00:00.000"
"63751","complete","2021-03-01 00:00:00.000"
"63127","complete","2021-02-28 00:00:00.000"
"43860","complete","2021-01-31 00:00:00.000"
"63792","complete","2021-03-01 00:00:00.000"
"63130","complete","2021-02-28 00:00:00.000"
"50799","complete","2021-02-08 00:00:00.000"
"50949","complete","2021-02-08 00:00:00.000"
"63035","complete","2021-02-28 00:00:00.000"
"63156","complete","2021-02-28 00:00:00.000"
"50832","complete","2021-02-08 00:00:00.000"
"63602","complete","2021-03-01 00:00:00.000"
"47404","complete","2021-02-04 00:00:00.000"
"47114","complete","2021-02-04 00:00:00.000"
"43501","complete","2021-01-31 00:00:00.000"
"63200","complete","2021-02-28 00:00:00.000"
"46946","complete","2021-02-04 00:00:00.000"
"63177","complete","2021-02-28 00:00:00.000"
"47291","complete","2021-02-04 00:00:00.000"
"50825","complete","2021-02-08 00:00:00.000"
"42628","complete","2021-01-31 00:00:00.000"
"50790","complete","2021-02-08 00:00:00.000"
"47428","complete","2021-02-04 00:00:00.000"
"63154","complete","2021-02-28 00:00:00.000"
"63048","complete","2021-02-28 00:00:00.000"
"63194","complete","2021-02-28 00:00:00.000"
"63195","complete","2021-02-28 00:00:00.000"
"63166","complete","2021-02-28 00:00:00.000"
"63880","complete","2021-03-01 00:00:00.000"
"46800","complete","2021-02-04 00:00:00.000"
"63094","complete","2021-02-28 00:00:00.000"
"63845","complete","2021-03-01 00:00:00.000"
"46962","complete","2021-02-04 00:00:00.000"
"63868","complete","2021-03-01 00:00:00.000"
"46901","complete","2021-02-04 00:00:00.000"
"47402","complete","2021-02-04 00:00:00.000"
"50906","complete","2021-02-08 00:00:00.000"
"47259","complete","2021-02-04 00:00:00.000"
"64097","complete","2021-03-02 00:00:00.000"
"46817","complete","2021-02-04 00:00:00.000"
"46959","complete","2021-02-04 00:00:00.000"
"47334","complete","2021-02-04 00:00:00.000"
"47290","complete","2021-02-04 00:00:00.000"
"47199","complete","2021-02-04 00:00:00.000"
"63031","complete","2021-02-28 00:00:00.000"
"63182","complete","2021-02-28 00:00:00.000"
"50920","complete","2021-02-08 00:00:00.000"
"63135","complete","2021-02-28 00:00:00.000"
"47282","complete","2021-02-04 00:00:00.000"
"63881","complete","2021-03-01 00:00:00.000"
"63795","complete","2021-03-01 00:00:00.000"
"42996","complete","2021-01-31 00:00:00.000"
"63367","complete","2021-02-28 00:00:00.000"
"63565","complete","2021-02-28 00:00:00.000"
"63202","complete","2021-02-28 00:00:00.000"
"63383","complete","2021-02-28 00:00:00.000"
"63414","complete","2021-02-28 00:00:00.000"
"63404","complete","2021-02-28 00:00:00.000"
"61668","complete","2021-02-24 00:00:00.000"
"51191","complete","2021-02-08 00:00:00.000"
"61706","complete","2021-02-24 00:00:00.000"
"51357","complete","2021-02-08 00:00:00.000"
"61682","complete","2021-02-24 00:00:00.000"
"63384","complete","2021-02-28 00:00:00.000"
"63392","complete","2021-02-28 00:00:00.000"
"63463","complete","2021-02-28 00:00:00.000"
"63463","complete","2021-02-28 00:00:00.000"
"43760","complete","2021-01-31 00:00:00.000"
"51022","complete","2021-02-08 00:00:00.000"
"51193","complete","2021-02-08 00:00:00.000"
"63276","complete","2021-02-28 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"63382","complete","2021-02-28 00:00:00.000"
"61743","complete","2021-02-24 00:00:00.000"
"63528","complete","2021-02-28 00:00:00.000"
"63353","complete","2021-02-28 00:00:00.000"
"61616","complete","2021-02-24 00:00:00.000"
"63387","complete","2021-02-28 00:00:00.000"
"63378","complete","2021-02-28 00:00:00.000"
"51129","complete","2021-02-08 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"63498","complete","2021-02-28 00:00:00.000"
"61573","complete","2021-02-24 00:00:00.000"
"51089","complete","2021-02-08 00:00:00.000"
"51110","complete","2021-02-08 00:00:00.000"
"63523","complete","2021-02-28 00:00:00.000"
"63452","complete","2021-02-28 00:00:00.000"
"63371","complete","2021-02-28 00:00:00.000"
"61698","complete","2021-02-24 00:00:00.000"
"61727","complete","2021-02-24 00:00:00.000"
"63206","complete","2021-02-28 00:00:00.000"
"63285","complete","2021-02-28 00:00:00.000"
"63563","complete","2021-02-28 00:00:00.000"
"63302","complete","2021-02-28 00:00:00.000"
"51140","complete","2021-02-08 00:00:00.000"
"50958","complete","2021-02-08 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"63499","complete","2021-02-28 00:00:00.000"
"51133","complete","2021-02-08 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"61696","complete","2021-02-24 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"61704","complete","2021-02-24 00:00:00.000"
"63335","complete","2021-02-28 00:00:00.000"
"63336","complete","2021-02-28 00:00:00.000"
"63364","complete","2021-02-28 00:00:00.000"
"63541","complete","2021-02-28 00:00:00.000"
"61773","complete","2021-02-24 00:00:00.000"
"63381","complete","2021-02-28 00:00:00.000"
"61738","complete","2021-02-24 00:00:00.000"
"51085","complete","2021-02-08 00:00:00.000"
"63290","complete","2021-02-28 00:00:00.000"
"50959","complete","2021-02-08 00:00:00.000"
"51194","complete","2021-02-08 00:00:00.000"
"63377","complete","2021-02-28 00:00:00.000"
"61683","complete","2021-02-24 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"61684","complete","2021-02-24 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"63370","complete","2021-02-28 00:00:00.000"
"63480","complete","2021-02-28 00:00:00.000"
"63564","complete","2021-02-28 00:00:00.000"
"63432","complete","2021-02-28 00:00:00.000"
"63390","complete","2021-02-28 00:00:00.000"
"63525","complete","2021-02-28 00:00:00.000"
"63334","complete","2021-02-28 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"61613","complete","2021-02-24 00:00:00.000"
"63561","complete","2021-02-28 00:00:00.000"
"63398","complete","2021-02-28 00:00:00.000"
"63493","complete","2021-02-28 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"63355","complete","2021-02-28 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"63284","complete","2021-02-28 00:00:00.000"
"63495","complete","2021-02-28 00:00:00.000"
"63495","complete","2021-02-28 00:00:00.000"
"63204","complete","2021-02-28 00:00:00.000"
"63397","complete","2021-02-28 00:00:00.000"
"61651","complete","2021-02-24 00:00:00.000"
"61705","complete","2021-02-24 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"63224","complete","2021-02-28 00:00:00.000"
"61597","complete","2021-02-24 00:00:00.000"
"61685","complete","2021-02-24 00:00:00.000"
"1","complete","2021-02-24 00:00:00.000"
"63407","complete","2021-02-28 00:00:00.000"
"63406","complete","2021-02-28 00:00:00.000"
"63406","complete","2021-02-28 00:00:00.000"
"63326","complete","2021-02-28 00:00:00.000"
"63451","complete","2021-02-28 00:00:00.000"
"51073","complete","2021-02-08 00:00:00.000"
"63562","complete","2021-02-28 00:00:00.000"
"63315","complete","2021-02-28 00:00:00.000"
"63315","complete","2021-02-28 00:00:00.000"
"61779","complete","2021-02-24 00:00:00.000"
"61904","complete","2021-02-24 00:00:00.000"
"63487","complete","2021-02-28 00:00:00.000"
"45220","complete","2021-02-01 00:00:00.000"
"24363","complete","2021-01-10 00:00:00.000"
"23778","complete","2021-01-10 00:00:00.000"
"61824","complete","2021-02-24 00:00:00.000"
"61777","complete","2021-02-24 00:00:00.000"
"44960","complete","2021-02-01 00:00:00.000"
"24984","complete","2021-01-10 00:00:00.000"
"24536","complete","2021-01-10 00:00:00.000"
"24537","complete","2021-01-10 00:00:00.000"
"65017","complete","2021-03-06 00:00:00.000"
"24794","complete","2021-01-10 00:00:00.000"
"61770","complete","2021-02-24 00:00:00.000"
"61955","complete","2021-02-24 00:00:00.000"
"23220","complete","2021-01-10 00:00:00.000"
"24011","complete","2021-01-10 00:00:00.000"
"45091","complete","2021-02-01 00:00:00.000"
"24082","complete","2021-01-10 00:00:00.000"
"22973","complete","2021-01-10 00:00:00.000"
"44299","complete","2021-02-01 00:00:00.000"
"61956","complete","2021-02-24 00:00:00.000"
"44993","complete","2021-02-01 00:00:00.000"
"63518","complete","2021-02-28 00:00:00.000"
"63509","complete","2021-02-28 00:00:00.000"
"65019","complete","2021-03-06 00:00:00.000"
"45214","complete","2021-02-01 00:00:00.000"
"65018","complete","2021-03-06 00:00:00.000"
"24016","complete","2021-01-10 00:00:00.000"
"62618","complete","2021-02-27 00:00:00.000"
"65022","complete","2021-03-06 00:00:00.000"
"65049","complete","2021-03-06 00:00:00.000"
"51141","complete","2021-02-08 00:00:00.000"
"24548","complete","2021-01-10 00:00:00.000"
"44695","complete","2021-02-01 00:00:00.000"
"65123","complete","2021-03-06 00:00:00.000"
"65356","complete","2021-03-06 00:00:00.000"
"24541","complete","2021-01-10 00:00:00.000"
"24544","complete","2021-01-10 00:00:00.000"
"65128","complete","2021-03-06 00:00:00.000"
"62795","complete","2021-02-27 00:00:00.000"
"65303","complete","2021-03-06 00:00:00.000"
"65223","complete","2021-03-06 00:00:00.000"
"62617","complete","2021-02-27 00:00:00.000"
"62704","complete","2021-02-27 00:00:00.000"
"62685","complete","2021-02-27 00:00:00.000"
"45180","complete","2021-02-01 00:00:00.000"
"65197","complete","2021-03-06 00:00:00.000"
"44792","complete","2021-02-01 00:00:00.000"
"65028","complete","2021-03-06 00:00:00.000"
"65026","complete","2021-03-06 00:00:00.000"
"62733","complete","2021-02-27 00:00:00.000"
"65066","complete","2021-03-06 00:00:00.000"
"65043","complete","2021-03-06 00:00:00.000"
"23146","complete","2021-01-10 00:00:00.000"
"65268","complete","2021-03-06 00:00:00.000"
"61782","complete","2021-02-24 00:00:00.000"
"24945","complete","2021-01-10 00:00:00.000"
"24599","complete","2021-01-10 00:00:00.000"
"24534","complete","2021-01-10 00:00:00.000"
"24535","complete","2021-01-10 00:00:00.000"
"62668","complete","2021-02-27 00:00:00.000"
"65023","complete","2021-03-06 00:00:00.000"
"24757","complete","2021-01-10 00:00:00.000"
"62793","complete","2021-02-27 00:00:00.000"
"65033","complete","2021-03-06 00:00:00.000"
"62687","complete","2021-02-27 00:00:00.000"
"65027","complete","2021-03-06 00:00:00.000"
"65035","complete","2021-03-06 00:00:00.000"
"65031","complete","2021-03-06 00:00:00.000"
"24953","complete","2021-01-10 00:00:00.000"
"62694","complete","2021-02-27 00:00:00.000"
"23772","complete","2021-01-10 00:00:00.000"
"65040","complete","2021-03-06 00:00:00.000"
"65041","complete","2021-03-06 00:00:00.000"
"65077","complete","2021-03-06 00:00:00.000"
"44230","complete","2021-02-01 00:00:00.000"
"61896","complete","2021-02-24 00:00:00.000"
"65304","complete","2021-03-06 00:00:00.000"
"44615","complete","2021-02-01 00:00:00.000"
"65034","complete","2021-03-06 00:00:00.000"
"22966","complete","2021-01-10 00:00:00.000"
"65225","complete","2021-03-06 00:00:00.000"
"65180","complete","2021-03-06 00:00:00.000"
"24871","complete","2021-01-10 00:00:00.000"
"24162","complete","2021-01-10 00:00:00.000"
"23909","complete","2021-01-10 00:00:00.000"
"44410","complete","2021-02-01 00:00:00.000"
"44347","complete","2021-02-01 00:00:00.000"
"24035","complete","2021-01-10 00:00:00.000"
"24820","complete","2021-01-10 00:00:00.000"
"22870","complete","2021-01-10 00:00:00.000"
"62679","complete","2021-02-27 00:00:00.000"
"62680","complete","2021-02-27 00:00:00.000"
"23793","complete","2021-01-10 00:00:00.000"
"44971","complete","2021-02-01 00:00:00.000"
"44986","complete","2021-02-01 00:00:00.000"
"44788","complete","2021-02-01 00:00:00.000"
"62638","complete","2021-02-27 00:00:00.000"
"24833","complete","2021-01-10 00:00:00.000"
"65037","complete","2021-03-06 00:00:00.000"
"45271","complete","2021-02-01 00:00:00.000"
"65111","complete","2021-03-06 00:00:00.000"
"24075","complete","2021-01-10 00:00:00.000"
"65132","complete","2021-03-06 00:00:00.000"
"65133","complete","2021-03-06 00:00:00.000"
"62683","complete","2021-02-27 00:00:00.000"
"62616","complete","2021-02-27 00:00:00.000"
"65355","complete","2021-03-06 00:00:00.000"
"65329","complete","2021-03-06 00:00:00.000"
"61831","complete","2021-02-24 00:00:00.000"
"65032","complete","2021-03-06 00:00:00.000"
"44635","complete","2021-02-01 00:00:00.000"
"23895","complete","2021-01-10 00:00:00.000"
"24418","complete","2021-01-10 00:00:00.000"
"65029","complete","2021-03-06 00:00:00.000"
"24873","complete","2021-01-10 00:00:00.000"
"44707","complete","2021-02-01 00:00:00.000"
"62721","complete","2021-02-27 00:00:00.000"
"23093","complete","2021-01-10 00:00:00.000"
"62643","complete","2021-02-27 00:00:00.000"
"65039","complete","2021-03-06 00:00:00.000"
"65044","complete","2021-03-06 00:00:00.000"
"65042","complete","2021-03-06 00:00:00.000"
"62735","complete","2021-02-27 00:00:00.000"
"62736","complete","2021-02-27 00:00:00.000"
"65300","complete","2021-03-06 00:00:00.000"
"62669","complete","2021-02-27 00:00:00.000"
"62807","complete","2021-02-27 00:00:00.000"
"62754","complete","2021-02-27 00:00:00.000"
"44298","complete","2021-02-01 00:00:00.000"
"62796","complete","2021-02-27 00:00:00.000"
"65046","complete","2021-03-06 00:00:00.000"
"62608","complete","2021-02-27 00:00:00.000"
"65124","complete","2021-03-06 00:00:00.000"
"65030","complete","2021-03-06 00:00:00.000"
"61866","complete","2021-02-24 00:00:00.000"
"65310","complete","2021-03-06 00:00:00.000"
"44726","complete","2021-02-01 00:00:00.000"
"62644","complete","2021-02-27 00:00:00.000"
"65025","complete","2021-03-06 00:00:00.000"
"62624","complete","2021-02-27 00:00:00.000"
"24532","complete","2021-01-10 00:00:00.000"
"65036","complete","2021-03-06 00:00:00.000"
"44958","complete","2021-02-01 00:00:00.000"
"24513","complete","2021-01-10 00:00:00.000"
"61780","complete","2021-02-24 00:00:00.000"
"62764","complete","2021-02-27 00:00:00.000"
"22887","complete","2021-01-10 00:00:00.000"
"61871","complete","2021-02-24 00:00:00.000"
"24009","complete","2021-01-10 00:00:00.000"
"44836","complete","2021-02-01 00:00:00.000"
"24362","complete","2021-01-10 00:00:00.000"
"65020","complete","2021-03-06 00:00:00.000"
"24963","complete","2021-01-10 00:00:00.000"
"45116","complete","2021-02-01 00:00:00.000"
"44417","complete","2021-02-01 00:00:00.000"
"44627","complete","2021-02-01 00:00:00.000"
"65354","complete","2021-03-06 00:00:00.000"
"65024","complete","2021-03-06 00:00:00.000"
"44592","complete","2021-02-01 00:00:00.000"
"23118","complete","2021-01-10 00:00:00.000"
"23224","complete","2021-01-10 00:00:00.000"
"61862","complete","2021-02-24 00:00:00.000"
"23143","complete","2021-01-10 00:00:00.000"
"44793","complete","2021-02-01 00:00:00.000"
"45189","complete","2021-02-01 00:00:00.000"
"65138","complete","2021-03-06 00:00:00.000"
"65110","complete","2021-03-06 00:00:00.000"
"24870","complete","2021-01-10 00:00:00.000"
"65075","complete","2021-03-06 00:00:00.000"
"44585","complete","2021-02-01 00:00:00.000"
"23193","complete","2021-01-10 00:00:00.000"
"65131","complete","2021-03-06 00:00:00.000"
"62636","complete","2021-02-27 00:00:00.000"
"62806","complete","2021-02-27 00:00:00.000"
"45056","complete","2021-02-01 00:00:00.000"
"65294","complete","2021-03-06 00:00:00.000"
"62607","complete","2021-02-27 00:00:00.000"
"65062","complete","2021-03-06 00:00:00.000"
"24113","complete","2021-01-10 00:00:00.000"
"65130","complete","2021-03-06 00:00:00.000"
"44593","complete","2021-02-01 00:00:00.000"
"61838","complete","2021-02-24 00:00:00.000"
"65045","complete","2021-03-06 00:00:00.000"
"65357","complete","2021-03-06 00:00:00.000"
"65183","complete","2021-03-06 00:00:00.000"
"65293","complete","2021-03-06 00:00:00.000"
"65038","complete","2021-03-06 00:00:00.000"
"65200","complete","2021-03-06 00:00:00.000"
"62667","complete","2021-02-27 00:00:00.000"
"62747","complete","2021-02-27 00:00:00.000"
"62739","complete","2021-02-27 00:00:00.000"
"44880","complete","2021-02-01 00:00:00.000"
"62726","complete","2021-02-27 00:00:00.000"
"62750","complete","2021-02-27 00:00:00.000"
"65204","complete","2021-03-06 00:00:00.000"
"65201","complete","2021-03-06 00:00:00.000"
"65214","complete","2021-03-06 00:00:00.000"
"65078","complete","2021-03-06 00:00:00.000"
"65076","complete","2021-03-06 00:00:00.000"
"62744","complete","2021-02-27 00:00:00.000"
"65021","complete","2021-03-06 00:00:00.000"
"65199","complete","2021-03-06 00:00:00.000"
"62708","complete","2021-02-27 00:00:00.000"
"65184","complete","2021-03-06 00:00:00.000"
"24212","complete","2021-01-10 00:00:00.000"
"65195","complete","2021-03-06 00:00:00.000"
"62609","complete","2021-02-27 00:00:00.000"
"65079","complete","2021-03-06 00:00:00.000"
"62612","complete","2021-02-27 00:00:00.000"
"55567","complete","2021-02-13 00:00:00.000"
"55585","complete","2021-02-13 00:00:00.000"
"55284","complete","2021-02-13 00:00:00.000"
"62904","complete","2021-02-27 00:00:00.000"
"55611","complete","2021-02-13 00:00:00.000"
"54851","complete","2021-02-13 00:00:00.000"
"55610","complete","2021-02-13 00:00:00.000"
"62999","complete","2021-02-27 00:00:00.000"
"62866","complete","2021-02-27 00:00:00.000"
"55437","complete","2021-02-13 00:00:00.000"
"55584","complete","2021-02-13 00:00:00.000"
"62819","complete","2021-02-27 00:00:00.000"
"55168","complete","2021-02-13 00:00:00.000"
"62941","complete","2021-02-27 00:00:00.000"
"54980","complete","2021-02-13 00:00:00.000"
"63011","complete","2021-02-27 00:00:00.000"
"55226","complete","2021-02-13 00:00:00.000"
"55536","complete","2021-02-13 00:00:00.000"
"54857","complete","2021-02-13 00:00:00.000"
"55575","complete","2021-02-13 00:00:00.000"
"62863","complete","2021-02-27 00:00:00.000"
"54922","complete","2021-02-13 00:00:00.000"
"54921","complete","2021-02-13 00:00:00.000"
"55032","complete","2021-02-13 00:00:00.000"
"62964","complete","2021-02-27 00:00:00.000"
"55418","complete","2021-02-13 00:00:00.000"
"55163","complete","2021-02-13 00:00:00.000"
"55253","complete","2021-02-13 00:00:00.000"
"54798","complete","2021-02-13 00:00:00.000"
"55606","complete","2021-02-13 00:00:00.000"
"55198","complete","2021-02-13 00:00:00.000"
"55488","complete","2021-02-13 00:00:00.000"
"55345","complete","2021-02-13 00:00:00.000"
"55374","complete","2021-02-13 00:00:00.000"
"55654","complete","2021-02-13 00:00:00.000"
"62910","complete","2021-02-27 00:00:00.000"
"62912","complete","2021-02-27 00:00:00.000"
"54911","complete","2021-02-13 00:00:00.000"
"62874","complete","2021-02-27 00:00:00.000"
"55090","complete","2021-02-13 00:00:00.000"
"62951","complete","2021-02-27 00:00:00.000"
"62952","complete","2021-02-27 00:00:00.000"
"55049","complete","2021-02-13 00:00:00.000"
"62960","complete","2021-02-27 00:00:00.000"
"62865","complete","2021-02-27 00:00:00.000"
"62841","complete","2021-02-27 00:00:00.000"
"55583","complete","2021-02-13 00:00:00.000"
"54997","complete","2021-02-13 00:00:00.000"
"55208","complete","2021-02-13 00:00:00.000"
"55197","complete","2021-02-13 00:00:00.000"
"55220","complete","2021-02-13 00:00:00.000"
"62851","complete","2021-02-27 00:00:00.000"
"55018","complete","2021-02-13 00:00:00.000"
"54917","complete","2021-02-13 00:00:00.000"
"62989","complete","2021-02-27 00:00:00.000"
"54891","complete","2021-02-13 00:00:00.000"
"62963","complete","2021-02-27 00:00:00.000"
"62987","complete","2021-02-27 00:00:00.000"
"55489","complete","2021-02-13 00:00:00.000"
"62969","complete","2021-02-27 00:00:00.000"
"62953","complete","2021-02-27 00:00:00.000"
"55051","complete","2021-02-13 00:00:00.000"
"55542","complete","2021-02-13 00:00:00.000"
"62971","complete","2021-02-27 00:00:00.000"
"54914","complete","2021-02-13 00:00:00.000"
"62985","complete","2021-02-27 00:00:00.000"
"62911","complete","2021-02-27 00:00:00.000"
"54967","complete","2021-02-13 00:00:00.000"
"55282","complete","2021-02-13 00:00:00.000"
"55490","complete","2021-02-13 00:00:00.000"
"55728","complete","2021-02-13 00:00:00.000"
"62844","complete","2021-02-27 00:00:00.000"
"62861","complete","2021-02-27 00:00:00.000"
"62862","complete","2021-02-27 00:00:00.000"
"62945","complete","2021-02-27 00:00:00.000"
"54864","complete","2021-02-13 00:00:00.000"
"62990","complete","2021-02-27 00:00:00.000"
"55528","complete","2021-02-13 00:00:00.000"
"62850","complete","2021-02-27 00:00:00.000"
"55491","complete","2021-02-13 00:00:00.000"
"55089","complete","2021-02-13 00:00:00.000"
"62938","complete","2021-02-27 00:00:00.000"
"54746","complete","2021-02-13 00:00:00.000"
"62944","complete","2021-02-27 00:00:00.000"
"55207","complete","2021-02-13 00:00:00.000"
"62872","complete","2021-02-27 00:00:00.000"
"62936","complete","2021-02-27 00:00:00.000"
"55217","complete","2021-02-13 00:00:00.000"
"55286","complete","2021-02-13 00:00:00.000"
"55685","complete","2021-02-13 00:00:00.000"
"54941","complete","2021-02-13 00:00:00.000"
"55201","complete","2021-02-13 00:00:00.000"
"54994","complete","2021-02-13 00:00:00.000"
"55500","complete","2021-02-13 00:00:00.000"
"55502","complete","2021-02-13 00:00:00.000"
"54900","complete","2021-02-13 00:00:00.000"
"55465","complete","2021-02-13 00:00:00.000"
"62950","complete","2021-02-27 00:00:00.000"
"55152","complete","2021-02-13 00:00:00.000"
"55727","complete","2021-02-13 00:00:00.000"
"62884","complete","2021-02-27 00:00:00.000"
"62943","complete","2021-02-27 00:00:00.000"
