"id","terminal_id","tokens","cash","created_at","signature","__dt"
"52070","4","1.0","1.00","1612917263","f0af95680d8f199bb5581413ab87c0e106e7a9d6757514c44a2a9950b848d284","2021-02-10 00:00:00.000"
"66667","11","30.0","30.00","1615259005","01736154b868e4d60bb37eeccc8a7c17a63229b8b36768c646469bef3e8bf156","2021-03-09 00:00:00.000"
"52106","10","7.0","7.00","1612920947","3ba32d4eb2d630a68f18aa85ca93156790ada5701c3a3e2e90e24a45122386ca","2021-02-10 00:00:00.000"
"62132","6","8.0","8.00","1614240727","dc52f899fa8049fa95d7783bb884e25ce09ff61dd120e03ead1cd786024dc518","2021-02-25 00:00:00.000"
"50799","14","22.0","21.00","1612755549","1c68b327d74cb15ebe2ded9466bba956ac294b7e7db353bc41b12f1b46909188","2021-02-08 00:00:00.000"
"50704","2","18.0","18.00","1612745597","75f19567178ee385d394895d91204f71978e9527d2d65b8ce8be0583363151ee","2021-02-08 00:00:00.000"
"40616","2","9.0","9.00","1611884914","d95040f382d1401ea99e5487b71610d9a52da78f0d2b7a3778b34ff7107ad2f2","2021-01-29 00:00:00.000"
"29296","2","8.0","8.00","1610783993","caa6caa80e22268c858566134704f127991284c43aa56e82ab5ee24d86c62ac4","2021-01-16 00:00:00.000"
"40656","15","10.0","10.00","1611887750","d5a502b3f9aff82713aa374665317558e6ce20f9c67d879374dcb427ab84f921","2021-01-29 00:00:00.000"
"66836","17","20.0","20.00","1615299329","147f0f3f75ec7cac45909561c8e97f07b53fe871117bb27246a250a629c27faf","2021-03-09 00:00:00.000"
"50711","2","19.0","19.00","1612746206","3abfb0e7edcd24e93ea8dfa34ef4243c41179bec8df8f7ba9b54abcf7c279def","2021-02-08 00:00:00.000"
"52290","4","14.0","14.00","1612936015","6fd886ddd528aedfe176593b37af68a3d90bcb4833e85b79e59aa4305aee7797","2021-02-10 00:00:00.000"
"66683","4","20.0","20.00","1615281542","c1af5b3894390fabe2c8a9b86c1b39d49389ff7fe79fef539c9dd00d1bacf03c","2021-03-09 00:00:00.000"
"50767","11","18.0","18.00","1612753914","7162d310203afc8ffcf79d3c7fc06b00c44af3f2b7f9f050d2b166f3f4ef9962","2021-02-08 00:00:00.000"
"52349","11","24.0","23.00","1612939714","3ee66cf2e685b5f7d9d70abb21effdb8c7ff4ebcaf563aba9e08ca197d410a11","2021-02-10 00:00:00.000"
"35795","10","40.0","40.00","1611408685","7226453c791a36df3126f1cd196a464343817b89be49d2fc4847224d92250209","2021-01-23 00:00:00.000"
"50949","6","20.0","20.00","1612767147","23c88b0f530fb823523bfecbf07499df0cce37b7a14a08454e451d45fb01069a","2021-02-08 00:00:00.000"
"66682","11","20.0","20.00","1615281110","834442680c3b32f2988bcc97aaf156aaeeab370d82a9ee313e5053275af84c4c","2021-03-09 00:00:00.000"
"52132","9","40.0","40.00","1612924023","18410ae713a424300b20ea31420834ab6046fa8d5a4a45a0d496d41d8ef21b3d","2021-02-10 00:00:00.000"
"62210","18","11.0","11.00","1614253751","1b1485326abe452adfa412cc257c2a2fa7fc99e3006eca5aa56a79564797fa9a","2021-02-25 00:00:00.000"
"50789","11","1.0","1.00","1612754730","edf242ee1283205f60be592a87b457e46305a33cbe113455a5b78ce41dd02f24","2021-02-08 00:00:00.000"
"62185","2","1.0","1.00","1614249489","c9f98efff929523c39617342105e1429e11230e21bb2b51efff1d0820941da81","2021-02-25 00:00:00.000"
"62186","2","40.0","40.00","1614249498","fb126aae25638e204721af046f150d0e584f111931e8c65acd4dc84cb4398658","2021-02-25 00:00:00.000"
"52208","7","1.0","1.00","1612930189","c3792908d440fba7f9e2820dffb69921c5308d3bb9e3195196e951db73856088","2021-02-10 00:00:00.000"
"66773","17","20.0","20.00","1615292946","2f5ebb8d09f3d54dec7eb8e27151f72d7835ea9246e0c69337b7fe55e066b601","2021-03-09 00:00:00.000"
"62020","15","4.0","4.00","1614221432","f8e4942b8273923b0b642346ef9ba30074405216c646e803602f894485fada67","2021-02-25 00:00:00.000"
"52145","2","20.0","20.00","1612925278","1b8b802526d1c3852f507269a3d54c6325d272a0419b1b611452e7120d96de26","2021-02-10 00:00:00.000"
"52431","19","10.0","10.00","1612944260","470ed3741a3e958e54fcddb1cafe6e8bae71851bbaffe45471ed48d95f1b5acc","2021-02-10 00:00:00.000"
"52136","9","40.0","40.00","1612924142","c0d5b8305cb24ca537a0251e85577f948d278604b1cbb69689ce8de046eaf91c","2021-02-10 00:00:00.000"
"62058","10","8.0","8.00","1614228346","c924c4a01e3e11abaa882053e9744f2038aade1284d3c30bc6edfca60ca39c3c","2021-02-25 00:00:00.000"
"35775","19","20.0","20.00","1611402285","86a2ad261eec4c3d864a0fbfb0098c49d8a4897cb8e2799e7cd1a357d8dcbf98","2021-01-23 00:00:00.000"
"61109","19","10.0","10.00","1613997633","0c0a3c22f5941baf59736b0171d7cce41b49de8fdf03e2df0bd5f8d6451b59dc","2021-02-22 00:00:00.000"
"60913","14","10.0","10.00","1613972305","a855098aa7b94690107412ce4601f21aacbb41041d93e1d5bcc3bf416d1219bc","2021-02-22 00:00:00.000"
"66670","2","1.0","1.00","1615265971","2b1519eb47b36702ec896fd68b3c6499f96da6736bf28d25fa0c9ef42ff45a62","2021-03-09 00:00:00.000"
"60925","2","1.0","1.00","1613974401","ff595ee66885767bf6d267ced97ce89b361d61d2daf168de18c453845c5cb11f","2021-02-22 00:00:00.000"
"52517","10","6.0","6.00","1612951583","fd95be0e2d56c8b5e6b4690901735ec6b61e2f54c581dddf77ce3a0b4ba10877","2021-02-10 00:00:00.000"
"60823","2","23.0","22.00","1613964056","2f97e52e74770c8538234b7a53f6bf1f8e23110bc71cb219840d3c65c703977c","2021-02-22 00:00:00.000"
"66668","10","3.0","3.00","1615263505","f28824cb1d82f6e332a3b3636ddbba5bf9eb38023f82c8cdacc2ed0afa74a572","2021-03-09 00:00:00.000"
"66737","11","10.0","10.00","1615289201","970d8ae1d4d4526334e0f25a1972f57693d8d06e31868712a50c2a643373489c","2021-03-09 00:00:00.000"
"52410","15","6.0","6.00","1612942839","3a10a988462460328559b24f5a7a9523d91fb12d14e71681feafd5513b0ddd9d","2021-02-10 00:00:00.000"
"61110","19","20.0","20.00","1613997685","3f0c0a9f1c5a13f0cb2e1def7e8c03e032d6a098ff31bbd1c44a7ada15db50f8","2021-02-22 00:00:00.000"
"62223","9","40.0","40.00","1614255944","f140d85186793db8d7ad3782eeda7a74c890af94679402fd9958de582f73fffe","2021-02-25 00:00:00.000"
"62134","12","5.0","5.00","1614240971","fbd2c6b017e13cf9a4285b70c77e1515ac52339aa25fad95c22fe6a6e1d166db","2021-02-25 00:00:00.000"
"52354","11","14.0","14.00","1612940067","fdb823df605887e0711fdd9aed7399bad408534c06637614b2826826ce17b61c","2021-02-10 00:00:00.000"
"66768","17","20.0","20.00","1615292893","782d6119008711183ad0157c8527ef05eef9e8066e0d1bef20f19c8d7c0132c5","2021-03-09 00:00:00.000"
"66666","11","10.0","10.00","1615258546","b3cc9f21712321e9c52fc683dab918c611cd26e0d21176fee0b4383be759e549","2021-03-09 00:00:00.000"
"52446","7","20.0","20.00","1612945022","cb1869c0475e247f5c4fb4122a28458095e1abcce73b81092a3c7699d6857904","2021-02-10 00:00:00.000"
"50882","9","40.0","40.00","1612763000","0f49314ff805b90bdfa0c31c5873a98563e1c72147a9a823f30dcfb3ded50893","2021-02-08 00:00:00.000"
"62144","2","16.0","16.00","1614243778","07a11d4255a95ac1085f40306bec3ce472ac643af51c07b4d62339f623e8a9ce","2021-02-25 00:00:00.000"
"60945","2","11.0","11.00","1613977304","3276e067b496f792b46fa6ce4c483041689bb3cf61e3b872d9aa3d5a1b371479","2021-02-22 00:00:00.000"
"52407","15","30.0","30.00","1612942694","8834da992be6e4288133202530be31f72341b843e0ce308cb43ad0b530d4e3a9","2021-02-10 00:00:00.000"
"50833","14","20.0","20.00","1612759042","5bbd9554ce0a86bfe5e7f95976fc9049f7df5a6583e10b3b5ca76292343d2c3f","2021-02-08 00:00:00.000"
"62183","18","10.0","10.00","1614249218","74aba34971e6a4046cab14372d9c3607d216b3fa49b2dbe2007e1b5da5522e75","2021-02-25 00:00:00.000"
"52212","11","12.0","12.00","1612930409","9e5a96c28b12c74118258780430a56ca0704e40013155fddbd0eb52bb79d8a0a","2021-02-10 00:00:00.000"
"50881","9","40.0","40.00","1612762738","316136d7cdaaec81d5e9d4a5646c0aa522ea2d947f3ce45f3e456aff2f9a5a12","2021-02-08 00:00:00.000"
"66880","19","5.0","5.00","1615328077","ec33f26bae22266a01489995ee29eaaef8f2b48d6d6bcd8c150913672b22ed4c","2021-03-09 00:00:00.000"
"62201","18","6.0","6.00","1614251175","0433ae04da4711a229841bd982d1aaeb242059e474e04df468d779eec9de77f7","2021-02-25 00:00:00.000"
"50705","2","1.0","1.00","1612745680","bc206751f4544a344d88b75491b97a5f00450a10b0bcf3bcaa81ca44e83e71ca","2021-02-08 00:00:00.000"
"52271","10","20.0","20.00","1612934654","7a016800e95a6eea06d8f9a27619b57fe1573d7aa60ba50e0273ae0bffcff5eb","2021-02-10 00:00:00.000"
"62133","6","7.0","7.00","1614240790","df0d4f19c16c2889bc50808008ace0ecac166125004e67af3a1af5e9e4790010","2021-02-25 00:00:00.000"
"62136","12","12.0","12.00","1614241327","654f6ac563d24dfc29e0a8f11d7afbc2b88c1dc4b4a907b717f6725f84eb505a","2021-02-25 00:00:00.000"
"66882","19","5.0","5.00","1615328479","e99cc36e15c13056c6dbfb386fb24170a4467040f2b93848450a72d8b331bcba","2021-03-09 00:00:00.000"
"52809","5","20.0","20.00","1613001135","ed7ae46ee5cab255408d571c35b6210a0fabd0fbc4d2204d03a30f3bd8ae7f6c","2021-02-10 00:00:00.000"
"62261","6","40.0","40.00","1614260366","5405880aa7209b1acdb98fe11878a2034cdfb0a52ec29d2a972ccefccb5ff0b1","2021-02-25 00:00:00.000"
"51085","6","9.0","9.00","1612773936","0862b91ad33126d7e0c575245ea9950a3d46b2e5c0c2f4cdc55b9957ee63cc40","2021-02-08 00:00:00.000"
"29279","9","20.0","20.00","1610783682","a85a16898c1530bb5f8b45d15fadb640010789ffa75a3578f3a58360f1019d9b","2021-01-16 00:00:00.000"
"62280","13","18.0","18.00","1614294114","4529566ec5ba15a88cea198e494800089b38ff9e481cf6200832a462b98c5341","2021-02-25 00:00:00.000"
"29506","9","40.0","40.00","1610789321","bad0b9dba622b7cc1b38003820ff72b6b63053ea87b0137d59dbad8e2d5b85eb","2021-01-16 00:00:00.000"
"41013","12","20.0","20.00","1611904942","7e836af0e09414af3f751f0c8ec6d884c6025f83e9d02ed801bc5f3d1e4d5a25","2021-01-29 00:00:00.000"
"52211","14","51.0","50.00","1612930278","f8611a94c4c69c999385e673e0f469b9e5707143a917c75e34f85b9d71d948f3","2021-02-10 00:00:00.000"
"58668","6","5.0","5.00","1613789789","d7892645072ae00b44b5149fc20e28cc915b6d64d729766fac06bf36c50d68f8","2021-02-20 00:00:00.000"
"29727","9","40.0","40.00","1610803155","2e00118eae9df01eea0340809c60cc1dba419357463dd17076af014141f6685c","2021-01-16 00:00:00.000"
"58667","6","10.0","10.00","1613787358","b1ef82a9e2e440c62ff94aa940aedd414f18efa8b4422f6a030928c865329132","2021-02-20 00:00:00.000"
"63048","2","20.0","20.00","1614475998","cfe4c782a0f4f295df0b6473ba5a6e06d9d5efa3fc267328a6632451c5391a1b","2021-02-28 00:00:00.000"
"29678","16","6.0","6.00","1610794915","33be5138f9f2cd2dd7d9287f965873b7bc617e633ec5c4624cc718cf7430453c","2021-01-16 00:00:00.000"
"63128","10","40.0","40.00","1614482107","fa877d7dedc1193056c202c2d7fac41951aae839da57266d7f61fc4476d96c60","2021-02-28 00:00:00.000"
"40704","13","10.0","10.00","1611890708","e0a205a1da8aeda2bb35ffc838e5ef9b4437a23863494d42b232e6059e53c6dc","2021-01-29 00:00:00.000"
"63139","9","15.0","15.00","1614482878","8e624f313671547600be0df69f8e05d30279dc3f6bf74b737b38581883f2acfd","2021-02-28 00:00:00.000"
"52461","7","10.0","10.00","1612945789","69628e2240b871cd07120388ed4b38353ed4e3df33af60156928743be42ee75e","2021-02-10 00:00:00.000"
"50906","11","16.0","16.00","1612764348","7ac1cf7379ffe171d8c85581de2d2bd71b21a525626baeb05b4d9d57c60ba166","2021-02-08 00:00:00.000"
"63130","10","40.0","40.00","1614482251","cf2ec3357abd29d6fe1731ba5337f5b2bd805322ed986a9b73418bd655802fc7","2021-02-28 00:00:00.000"
"41353","5","50.0","50.00","1611923663","424340cc083a151b83fee09e8e8e77c9d186beecc2a5d199fc18586a101351db","2021-01-29 00:00:00.000"
"63043","14","20.0","20.00","1614475347","0a43e6042c03ba509a44dfde8fc5c84dae827b001734acf3f221ae4fa46e45a8","2021-02-28 00:00:00.000"
"29315","2","1.0","1.00","1610784454","c9bd715eebc470495f4281b8e774f286ca116c9760581fff9ea2fe4515360594","2021-01-16 00:00:00.000"
"66823","14","4.0","4.00","1615297973","140dcd64eac8f89f5b94505bc766c18a5cacd2dda01105ef33e3487d7a932c64","2021-03-09 00:00:00.000"
"66825","14","5.0","5.00","1615298137","90ff905435311e4c8a5f443e058cecac3dbe1d0438f4c210e1955415fa28fa0e","2021-03-09 00:00:00.000"
"63355","15","20.0","20.00","1614502372","bd44809f383c2ea06b6383926fe99a5a529e36d66e2723d7847c813d8fe11b68","2021-02-28 00:00:00.000"
"63153","2","22.0","21.00","1614484182","fd6f9e5df4ab488c2e804c0e6d55a033ac7c8fd619ccf56a7fac10170a9d6d98","2021-02-28 00:00:00.000"
"51073","19","5.0","5.00","1612773382","78fab63be1d3d63d6a7d007f6d56693f21f57fa3079823506da1a23d6d58797f","2021-02-08 00:00:00.000"
"63135","15","11.0","11.00","1614482686","16062a530d2fffc924080fdb5d0c769fb0a8bcbce3ee11888d804da56beeb6c5","2021-02-28 00:00:00.000"
"29586","5","18.0","18.00","1610791561","24585aff236cbf808bb72467dad540168b5eceaf7c723afb27f3d99517423b6f","2021-01-16 00:00:00.000"
"63166","18","14.0","14.00","1614484912","848bc605d274038553cc502d50dfdc7649d3d530e1fbe1702826bbe3958cf985","2021-02-28 00:00:00.000"
"58664","14","20.0","20.00","1613785498","eaf0fccc3b937ca8ac2d6a96516721ed06de5a37ea78cfef767b93365899eed3","2021-02-20 00:00:00.000"
"52520","19","10.0","10.00","1612951918","131e29ed99be931dda568e11526a15c76e1caae62690eafd0185ea0f89ece12c","2021-02-10 00:00:00.000"
"52395","7","20.0","20.00","1612942314","637195148e2cd54afab22fd8b7168fd6954e8cc23c7954b28afe75e258a9f381","2021-02-10 00:00:00.000"
"40994","14","20.0","20.00","1611904272","3f9f5ed8f442ba02736c8dae31ba535819afd9eb22d77abfc0fe8d7a4fdee049","2021-01-29 00:00:00.000"
"63200","15","28.0","27.00","1614487273","d21ea2a7db53322519a30b5803e80777138071fc31eb05dd978544aacb570594","2021-02-28 00:00:00.000"
"62165","6","5.0","5.00","1614246581","b0cce0f334d1efd64ef3c02ceb0a2ed5f7a085bccca19162867c5f2b8baf0a9a","2021-02-25 00:00:00.000"
"50832","17","12.0","12.00","1612758735","3c5d7b108b02e5d04cd79e4ab82b81ba87e013cf6fd422e3df1ac9962e61aad6","2021-02-08 00:00:00.000"
"41029","2","6.0","6.00","1611906064","cab0acbe33c0571ddb7691af4b8d7d8d27db8334a447bc56f777da75b871ad45","2021-01-29 00:00:00.000"
"41017","5","6.0","6.00","1611905152","96b8c95c1a96041d4311cdf46287d6d1e95c719b67abdcc84eee9b1dc4bd226d","2021-01-29 00:00:00.000"
"52576","7","20.0","20.00","1612954676","cb66e6d39293aec7dfe89f9e2e64d547c5fd785ddb7a0e793161bada7c0866fc","2021-02-10 00:00:00.000"
"29723","9","40.0","40.00","1610801438","1920b17f5736fb11f9f12d7f6e72cc8b87b49d75f52e21f4a2da1e8c550426a8","2021-01-16 00:00:00.000"
"29722","9","40.0","40.00","1610801301","90157c3600fae5305aece394ecb2f4104af5004092367f6b72931c78e40720ae","2021-01-16 00:00:00.000"
"63108","15","6.0","6.00","1614479407","a1056b0982d6dab8deade4681282412536ecaca9015a07c30e0187994e91c9b9","2021-02-28 00:00:00.000"
"63284","17","10.0","10.00","1614495945","4c56a445f1e91d2514e208a69f9b53b5a13202c259850ede574999c0c825061a","2021-02-28 00:00:00.000"
"52396","7","20.0","20.00","1612942430","d3d7e08c514ad5b31d7279978caee96b7f9fa504c165d7e57a56af9eea566a1b","2021-02-10 00:00:00.000"
"52401","7","10.0","10.00","1612942582","3dafcd87a2e50bfd311349fc24a6f76e940cd8479c3db07c8aab3ff58a859954","2021-02-10 00:00:00.000"
"66801","12","40.0","40.00","1615295852","f540b0b77c4bd2eefe4a664778ba52a55c5f8724776a0f7a91d5314c245eec7e","2021-03-09 00:00:00.000"
"50790","11","19.0","19.00","1612754773","2347c7f63796dc7ae2b5799fd6037e86b042dc29d2a6ca52035093b72ef6c4a3","2021-02-08 00:00:00.000"
"66889","11","20.0","20.00","1615333646","86907e9d9571b719590e6ff9b6b36523cf3d023860a057fa73fe8d6f7ec2c54e","2021-03-09 00:00:00.000"
"50918","4","20.0","20.00","1612765658","13fb88ef41248597d721388724788864ea6ace238f0b4d07610d56eab4a22e16","2021-02-08 00:00:00.000"
"63156","3","13.0","13.00","1614484590","f2d8e9d2984a3849650905caf86714aff25780578b27dad2178c348973c5c428","2021-02-28 00:00:00.000"
"58660","14","20.0","20.00","1613782321","9a8b546538fecd410d6c3814f85b885bf6bcb4cd616278badaa6bbcf841ef75c","2021-02-20 00:00:00.000"
"29725","9","40.0","40.00","1610802626","54ef1d36479408d90902c277b1d9a5db3483a5bc9f04e037ea122fe4ab72d3c2","2021-01-16 00:00:00.000"
"51191","8","1.0","1.00","1612781083","61432845261e3a63d3f9b6048682868e2cf23a451f35a49ce7ade147ee6af54d","2021-02-08 00:00:00.000"
"66881","19","12.0","12.00","1615328271","e83931c0f2e2d0adaa624483f982a5c62a21985c13f77f7854008cb8394c2463","2021-03-09 00:00:00.000"
"52207","7","1.0","1.00","1612929985","4aa9ba3fdc1049923add5946de52d7e0f398e8d7142bc714c905cdb70844f23c","2021-02-10 00:00:00.000"
"51022","19","15.0","15.00","1612771512","dcb1ea94815e516424b08ded4af5141d9fe71b8f6a1793365d3a75ea114ce1c4","2021-02-08 00:00:00.000"
"51110","12","6.0","6.00","1612775687","2e5e420630e656106bb4f476d7eada0ce060327bedc38e6c3924e9bc578af235","2021-02-08 00:00:00.000"
"63353","19","8.0","8.00","1614501997","b1e6551ef01306600ebcc2e9a05e551f7465a0336071a0c01117e18127b2cd2d","2021-02-28 00:00:00.000"
"40897","18","40.0","40.00","1611900312","55833b908b12f7846e1c7f1815f35c986dc5af6ffa7aee7f9550caf86d19dca7","2021-01-29 00:00:00.000"
"63031","11","20.0","20.00","1614472874","e53949158eaaa8eb9133fa61f6e01b7941ee464a97b1340cc1d522947fce6a1c","2021-02-28 00:00:00.000"
"52272","7","20.0","20.00","1612934900","21b6d197797e043767f522e973262f5e395b8f16b642b2e1d989e8d26eb467f4","2021-02-10 00:00:00.000"
"50825","11","5.0","5.00","1612757829","9df17cdc5be53738fd5f93ca024bb872e4f1775761ad756d510e197b5f54280d","2021-02-08 00:00:00.000"
"40930","5","30.0","30.00","1611902110","34efa6b04fc5f368ba918720590e5d68a61c13283f4644a25069600b41803dc0","2021-01-29 00:00:00.000"
"52462","6","23.0","22.00","1612945853","0d2e9a98f921c667d71149e3f540d5d92be2751dffcc019b32740e8e73cc64b7","2021-02-10 00:00:00.000"
"50958","12","11.0","11.00","1612767872","9c5e4f17a990c5b2a64e31ec21f08105ffd220cc9ebf5d45ecfe613c777849ee","2021-02-08 00:00:00.000"
"40973","11","10.0","10.00","1611903207","6ce253f1ab20f58fc387fb20330891727ec1a876b752dff3df890ff887e8343f","2021-01-29 00:00:00.000"
"50959","7","11.0","11.00","1612768008","3b2da4cfaadbbddd01ed0d48e3e2ec13784f9c7dd21b446f10156f94334afbcd","2021-02-08 00:00:00.000"
"52360","19","6.0","6.00","1612940434","2b2ad91bccf57b2a4c8631568adaae20db649bfdce954a2a811fe8535b30e873","2021-02-10 00:00:00.000"
"52678","9","12.0","12.00","1612960671","06e89c6e886b2cbc0c56dd4ded23ffda154739912d8ece09e20d982c4e72f684","2021-02-10 00:00:00.000"
"52210","7","20.0","20.00","1612930220","d750d941edc2a5dcf221a6160ee15b2fecdcd4074fb785b5080d15492c33a762","2021-02-10 00:00:00.000"
"62256","6","40.0","40.00","1614259156","9e43d4386c17b0b507340283a554607ba8056918838461132bda1241a2c939e1","2021-02-25 00:00:00.000"
"62143","2","24.0","23.00","1614243660","034526145f91fec96329536ea8c5ca116bf2eb6691b22ad0c2b7e8a5ffce3c77","2021-02-25 00:00:00.000"
"29724","9","40.0","40.00","1610801622","d347883053aa24e0095a7b407df4ab432e42e6ccc3b8236db031e2b7556db06d","2021-01-16 00:00:00.000"
"63336","11","10.0","10.00","1614500594","367de35ac0f6050900fd767f6462c1b6cd18e8319578e2679984ea62f6092799","2021-02-28 00:00:00.000"
"50807","9","3.0","3.00","1612756100","d574327349fa9e90ad6c29017782550ee098a2dcad8788c5e854f991792982dd","2021-02-08 00:00:00.000"
"63191","14","24.0","23.00","1614486546","6dac3dfeae9005b441d45a012b4869356d2d824970756c83c0a94102a591973d","2021-02-28 00:00:00.000"
"63183","11","10.0","10.00","1614485899","4e6d633617ccfd7a24bc53d194d6c51086f58a0ba3dc1ad671731822db81da9a","2021-02-28 00:00:00.000"
"50920","4","20.0","20.00","1612765680","1789a0bcff4ec01860d34a71feea53077d7025c4b15c2e55bbc3a1b29ef9881e","2021-02-08 00:00:00.000"
"52332","7","20.0","20.00","1612938802","d094b34af5b8907b07121c6782394a97b273b62c208273b7405a5742a564bf5b","2021-02-10 00:00:00.000"
"63370","6","6.0","6.00","1614504824","24f4aa87bb32c05097885d25781df80ff0d231754a97c1dacb519b81c14dd103","2021-02-28 00:00:00.000"
"63022","2","25.0","25.00","1614472484","2b9bbaa09525b1d029b0c7290d816f9b4d5de2194aec74144fe57f9de63aeee4","2021-02-28 00:00:00.000"
"51129","2","20.0","20.00","1612776546","8202d1be7a98b91358c54c7d0033a41e6416ac60e1b17fbd55a36a67f880f1ba","2021-02-08 00:00:00.000"
"50798","6","10.0","10.00","1612755526","0e444c3ccab8e548927e0c12bd7b38027c242eae6fef2a02b4df904090489183","2021-02-08 00:00:00.000"
"52563","6","40.0","40.00","1612953782","1424de09a499dd99329d1bb7a1eda5d9230dab9ee64eba75f3b761283974c316","2021-02-10 00:00:00.000"
"63276","19","14.0","14.00","1614494542","b229c2d20ac0815780cf8c1e53f07cc12baf1139d637eb2aa83978f647b40ffe","2021-02-28 00:00:00.000"
"51357","9","15.0","15.00","1612825244","29bf9ffa289ca3adb862b666cd95da69e8ae941cf57023d2931a5e2e6019e36c","2021-02-08 00:00:00.000"
"63326","4","16.0","16.00","1614500132","eb6cb8728b830c097f52ecee5eff4c4b0af607f3e991cb9e290bb9cf49befe09","2021-02-28 00:00:00.000"
"41078","15","6.0","6.00","1611909418","73723193d682dde035a27580ad455452433751ecb2b9801739f5b1e13c1058ff","2021-01-29 00:00:00.000"
"63155","14","7.0","7.00","1614484406","0ff6aa3869383f65d199bf227c1628e8b1220d04984689b75e178b1babb87a8d","2021-02-28 00:00:00.000"
"41138","7","10.0","10.00","1611913111","cbfdd483ed68256ecadb0cdf37f21ad75232caf021a478f38801c0dd12fe335e","2021-01-29 00:00:00.000"
"58666","15","5.0","5.00","1613786612","9e0381922d8236d0b0cc3757571668f21398c2ec2a3ed9fdf5e56b1d8130965e","2021-02-20 00:00:00.000"
"63094","3","2.0","2.00","1614478937","07246dc913d4ea86f46f97f28563b130eafecf5f1af889782ccb1246448ca496","2021-02-28 00:00:00.000"
"41072","4","50.0","50.00","1611908419","41618d83ea9c444383f5129d3fdd97d927d4ebe0eca3356593b15a14c94e2ad8","2021-01-29 00:00:00.000"
"58662","5","5.0","5.00","1613782750","df7a9fb7d55f7db69d8210107755263430c1213eda51acb88f35b1fcc1cfe3af","2021-02-20 00:00:00.000"
"63206","2","15.0","15.00","1614488571","d503f683d803e4e87eeb27653b1174d1b8ed27081ffbddcfe119361c497a5833","2021-02-28 00:00:00.000"
"63196","11","20.0","20.00","1614486748","21dd729f18f024ce8e74c0ef4b32acaac5b99dd943028fe859feb5e3a6614a13","2021-02-28 00:00:00.000"
"63204","11","4.0","4.00","1614487736","d73a4500c6e9c078c626481840aa59494a952939e224ed71e47ae6805fdd92ce","2021-02-28 00:00:00.000"
